timestamp,blockReward
1705171571,0.02428515603476187
1705171583,0.011412560731723384
1705171595,0.065097208744319711
1705171607,0.033673823108090207
1705171619,0.10146500970926461
1705171631,0.019527421127605675
1705171643,0.07026899525574171
1705171655,0.025062442470363401
1705171667,0.037755581388469747
1705171679,0.019547222094070704
1705171691,0.054469990992829113
1705171703,0.024197889995698613
1705171715,0.034904153936742465
1705171727,0.092383300246291289
1705171739,0.006443700373517518
1705171751,0.051941158050639642
1705171763,0.105817413112213525
1705171775,0.013524986578189818
1705171787,0.045040940121638801
1705171799,0.050227271319887722
1705171811,0.146759196532688151
1705171823,0.021587951710109527
1705171835,0.033099779870989818
1705171847,0.616473673330339706
1705171859,0.01740746334760088
1705171871,0.079581971776756886
1705171883,0.073030269216753649
1705171895,0.071126318612991433
1705171907,0.034993053591615101
1705171919,0.016049698875882964
1705171931,0.154230060937073656
1705171943,0.021846528104551847
1705171955,0.055780984750197732
1705171967,0.067921482161966771
1705171979,0.027863511951659725
1705171991,0.123368493595365078
1705172003,0.061394543129038447
1705172015,0.149981957691981209
1705172027,0.122249446243594731
1705172039,0.014795470221144684
1705172051,0.024537060096503804
1705172063,0.017552952576517859
1705172075,0.045040179702012794
1705172087,0.036433535398986198
1705172099,0.033845994053003871
1705172111,0.031298966923081495
1705172123,0.037170078706996447
1705172135,0.042839269060075052
1705172159,0.01902625807968236
1705172171,0.011780669568025894
1705172183,0.052161089888554575
1705172195,0.063976408733814497
1705172207,0.048110487591582446
1705172219,0.064358236576377066
1705172231,0.033019199124531396
1705172243,0.037742397004576106
1705172255,0.027220487209391147
1705172267,0.027996335171028664
1705172279,0.015032629245144457
1705172291,0.076579866145467613
1705172303,0.056778190441413065
1705172315,0.016021266858799921
1705172327,0.07013526970553846
1705172339,0.028610727099448356
1705172351,0.026838433257552932
1705172363,0.248895764450200298
1705172375,0.10962903304072413
1705172387,0.049223746890075677
1705172399,0.02354124661459748
1705172411,0.035154097711526456
1705172423,0.083890055301326647
1705172435,0.022845582874714893
1705172447,0.036758068681230577
1705172459,0.06307861572509916
1705172471,0.012409428602895269
1705172483,0.037732009678887526
1705172495,0.040683938109985483
1705172507,0.027477361554729696
1705172519,0.110337028085166423
1705172531,0.01238915384734229
1705172543,0.025324954919107687
1705172555,0.010340019011599005
1705172567,0.007895162421976081
1705172579,0.024800045368696234
1705172591,0.01457157059194699
1705172603,0.057901495819584021
1705172615,0.032376221543658421
1705172627,0.046461016663826935
1705172639,0.184601960217633177
1705172651,0.227732280119089672
1705172663,0.051694206588754498
1705172675,0.086494498297228961
1705172687,0.239345290668134167
1705172699,0.036192028936587373
1705172711,0.064079316395222441
1705172723,0.188077674000326422
1705172735,0.345885745789629
1705172747,0.007199074713814651
1705172759,0.098844224606536507
1705172771,0.030313145889815505
1705172783,0.034971167740582667
1705172795,0.148155909473171064
1705172807,0.04658742971595418
1705172819,0.046501030062906542
1705172831,0.097230352561702053
1705172843,0.052781824178594816
1705172855,0.251092145699190247
1705172867,0.070980092942820706
1705172879,0.06632572431833247
1705172891,0.097947446754919883
1705172903,0.151025961431782294
1705172915,0.034223685603589244
1705172927,0.236549601520527124
1705172939,0.048398681924136434
1705172951,0.029802941425636707
1705172963,0.059800908887822675
1705172975,0.045794181625279897
1705172987,0.014813442613618762
1705172999,0.022592500518393141
1705173011,0.068420463606911062
1705173023,0.08753875276523898
1705173035,0.044594784554451769
1705173047,0.126576672936592169
1705173059,0.028081942403340011
1705173071,0.082264668656529169
1705173083,0.017712444989107016
1705173095,0.06506567134265751
1705173107,0.015930008790372336
1705173119,0.041724629959638554
1705173131,0.0576343934058383
1705173143,0.059933246558537433
1705173155,0.019688800645640738
1705173167,0.035146172249177498
1705173179,0.034693119679017422
1705173191,0.058140097854456031
1705173203,0.045443008099267171
1705173215,0.006901354815948151
1705173227,0.107073014523660864
1705173239,0.012073107968997859
1705173251,0.019296172753337175
1705173263,0.04917867446645363
1705173275,0.01891571847372847
1705173287,0.027774118978703204
1705173299,0.027613368254287219
1705173311,0.039182491307472529
1705173323,0.088304452145239112
1705173335,0.0369481427070558
1705173347,0.035788584473207403
1705173359,0.036660687852977908
1705173371,0.04405740951254209
1705173383,0.02945575201978304
1705173395,0.13209269511873459
1705173407,0.049279134947559761
1705173419,0.076690368677322637
1705173431,0.049968757590973692
